rows,dim,dtype,kernel,acc,tpr,rpb,grid,block,ms,gbps,peak_frac
2048,2048,f16,smem,native,32,1,2048,32,0.0228083,735.574,1.64179
2048,2048,f16,smem,native,32,4,2048,128,0.0206208,813.607,1.81596
2048,2048,f16,smem,native,32,16,2048,512,0.0661421,253.654,0.566152
2048,2048,bf16,smem,native,32,1,2048,32,0.0232256,722.359,1.61229
2048,2048,bf16,smem,native,32,4,2048,128,0.0205869,814.947,1.81895
2048,2048,bf16,smem,native,32,16,2048,512,0.0246925,679.446,1.51651
2048,2048,bf16,smem,native,32,1,2048,32,0.0228166,735.306,1.64119
2048,2048,bf16,smem,native,32,4,2048,128,0.0205875,814.922,1.81889
2048,2048,bf16,smem,native,32,16,2048,512,0.0247174,678.76,1.51498
2048,2048,bf16,smem,native,32,1,2048,32,0.0227782,736.546,1.64396
2048,2048,bf16,smem,native,32,4,2048,128,0.0206074,814.137,1.81714
2048,2048,bf16,smem,native,32,16,2048,512,0.0247302,678.409,1.5142
8192,2048,f16,smem,native,32,1,8192,32,0.176854,379.46,0.846948
8192,2048,f16,smem,native,32,4,8192,128,0.173356,387.117,0.864039
8192,2048,f16,smem,native,32,16,8192,512,0.172522,388.987,0.868212
8192,2048,f16,smem,native,32,1,8192,32,0.174131,385.393,0.86019
8192,2048,f16,smem,native,32,4,8192,128,0.173309,387.22,0.864268
8192,2048,f16,smem,native,32,16,8192,512,0.172483,389.075,0.868409
8192,2048,f16,smem,native,32,1,8192,32,0.178508,375.944,0.839101
8192,2048,f16,smem,native,32,4,8192,128,0.172649,388.701,0.867575
8192,2048,f16,smem,native,32,16,8192,512,0.176927,379.302,0.846595
8192,2048,bf16,smem,native,32,1,8192,32,0.174083,385.5,0.86043
8192,2048,bf16,smem,native,32,4,8192,128,0.177294,378.517,0.844844
8192,2048,bf16,smem,native,32,16,8192,512,0.172491,389.057,0.86837
8192,2048,bf16,smem,native,32,1,8192,32,0.174499,384.581,0.858379
8192,2048,bf16,smem,native,32,4,8192,128,0.17272,388.541,0.867218
8192,2048,bf16,smem,native,32,16,8192,512,0.176398,380.44,0.849135
8192,2048,bf16,smem,native,32,1,8192,32,0.174537,384.497,0.85819
8192,2048,bf16,smem,native,32,4,8192,128,0.17242,389.216,0.868724
8192,2048,bf16,smem,native,32,16,8192,512,0.172303,389.481,0.869315
32768,2048,f16,smem,native,32,1,32768,32,0.714952,375.46,0.83802
32768,2048,f16,smem,native,32,4,32768,128,0.713048,376.462,0.840257
32768,2048,f16,smem,native,32,16,32768,512,0.705636,380.416,0.849083
32768,2048,f16,smem,native,32,1,32768,32,0.711618,377.219,0.841946
32768,2048,f16,smem,native,32,4,32768,128,0.711448,377.309,0.842147
32768,2048,f16,smem,native,32,16,32768,512,0.707078,379.641,0.847352
32768,2048,f16,smem,native,32,1,32768,32,0.716915,374.432,0.835725
32768,2048,f16,smem,native,32,4,32768,128,0.710196,377.974,0.843631
32768,2048,f16,smem,native,32,16,32768,512,0.705227,380.637,0.849575
32768,2048,bf16,smem,native,32,1,32768,32,0.718657,373.524,0.833699
32768,2048,bf16,smem,native,32,4,32768,128,0.712342,376.835,0.841089
32768,2048,bf16,smem,native,32,16,32768,512,0.701491,382.664,0.8541
32768,2048,bf16,smem,native,32,1,32768,32,0.711822,377.11,0.841704
32768,2048,bf16,smem,native,32,4,32768,128,0.708977,378.623,0.845081
32768,2048,bf16,smem,native,32,16,32768,512,0.706926,379.722,0.847533
32768,2048,bf16,smem,native,32,1,32768,32,0.71633,374.737,0.836408
32768,2048,bf16,smem,native,32,4,32768,128,0.708908,378.661,0.845164
32768,2048,bf16,smem,native,32,16,32768,512,0.701548,382.633,0.85403
131072,2048,f16,smem,native,32,1,131072,32,2.85742,375.773,0.83872
131072,2048,f16,smem,native,32,4,131072,128,2.85291,376.367,0.840044
131072,2048,f16,smem,native,32,16,131072,512,2.81653,381.228,0.850895
131072,2048,f16,smem,native,32,1,131072,32,2.8647,374.818,0.836587
131072,2048,f16,smem,native,32,4,131072,128,2.83545,378.685,0.845218
131072,2048,f16,smem,native,32,16,131072,512,2.82277,380.386,0.849015
131072,2048,f16,smem,native,32,1,131072,32,2.86113,375.286,0.837632
131072,2048,f16,smem,native,32,4,131072,128,2.84865,376.929,0.8413
131072,2048,f16,smem,native,32,16,131072,512,2.81612,381.284,0.851019
131072,2048,bf16,smem,native,32,1,131072,32,2.86204,375.167,0.837366
131072,2048,bf16,smem,native,32,4,131072,128,2.84001,378.076,0.84386
131072,2048,bf16,smem,native,32,16,131072,512,2.81104,381.973,0.852558
131072,2048,bf16,smem,native,32,1,131072,32,2.869,374.256,0.835333
131072,2048,bf16,smem,native,32,4,131072,128,2.84304,377.674,0.842961
131072,2048,bf16,smem,native,32,16,131072,512,2.81152,381.908,0.852411
131072,2048,bf16,smem,native,32,1,131072,32,2.8584,375.644,0.838432
131072,2048,bf16,smem,native,32,4,131072,128,2.83917,378.189,0.844112
131072,2048,bf16,smem,native,32,16,131072,512,2.81879,380.923,0.850215
2048,4096,f16,smem,native,32,1,2048,32,0.0621088,540.252,1.20583
2048,4096,f16,smem,native,32,4,2048,128,0.0431232,778.106,1.73672
2048,4096,f16,smem,native,32,16,2048,512,0.045159,743.028,1.65843
2048,4096,f16,smem,native,32,1,2048,32,0.0614976,545.622,1.21782
2048,4096,f16,smem,native,32,4,2048,128,0.0430694,779.078,1.73889
2048,4096,f16,smem,native,32,16,2048,512,0.0452262,741.924,1.65596
2048,4096,f16,smem,native,32,1,2048,32,0.0615955,544.754,1.21588
2048,4096,f16,smem,native,32,4,2048,128,0.043081,778.869,1.73842
2048,4096,f16,smem,native,32,16,2048,512,0.0451514,743.154,1.65871
2048,4096,bf16,smem,native,32,1,2048,32,0.061497,545.628,1.21783
2048,4096,bf16,smem,native,32,4,2048,128,0.0431123,778.303,1.73716
2048,4096,bf16,smem,native,32,16,2048,512,0.045161,742.996,1.65836
2048,4096,bf16,smem,native,32,1,2048,32,0.0615706,544.975,1.21638
2048,4096,bf16,smem,native,32,4,2048,128,0.043184,777.011,1.73428
2048,4096,bf16,smem,native,32,16,2048,512,0.045159,743.028,1.65843
2048,4096,bf16,smem,native,32,1,2048,32,0.0615494,545.162,1.21679
2048,4096,bf16,smem,native,32,4,2048,128,0.0430707,779.054,1.73884
2048,4096,bf16,smem,native,32,16,2048,512,0.0451629,742.965,1.65829
8192,4096,f16,smem,native,32,1,8192,32,0.368911,363.822,0.812044
8192,4096,f16,smem,native,32,4,8192,128,0.355163,377.905,0.843477
8192,4096,f16,smem,native,32,16,8192,512,0.352338,380.935,0.85024
8192,4096,f16,smem,native,32,1,8192,32,0.365647,367.069,0.819291
8192,4096,f16,smem,native,32,4,8192,128,0.354769,378.325,0.844414
8192,4096,f16,smem,native,32,16,8192,512,0.348067,385.609,0.860674
8192,4096,f16,smem,native,32,1,8192,32,0.365345,367.372,0.819969
8192,4096,f16,smem,native,32,4,8192,128,0.354495,378.616,0.845065
8192,4096,f16,smem,native,32,16,8192,512,0.347432,386.314,0.862246
8192,4096,bf16,smem,native,32,1,8192,32,0.366014,366.701,0.818471
8192,4096,bf16,smem,native,32,4,8192,128,0.359395,373.454,0.833544
8192,4096,bf16,smem,native,32,16,8192,512,0.348199,385.463,0.860346
8192,4096,bf16,smem,native,32,1,8192,32,0.366482,366.233,0.817426
8192,4096,bf16,smem,native,32,4,8192,128,0.360104,372.719,0.831903
8192,4096,bf16,smem,native,32,16,8192,512,0.347275,386.488,0.862636
8192,4096,bf16,smem,native,32,1,8192,32,0.365585,367.132,0.819432
8192,4096,bf16,smem,native,32,4,8192,128,0.354705,378.393,0.844567
8192,4096,bf16,smem,native,32,16,8192,512,0.348357,385.288,0.859956
32768,4096,f16,smem,native,32,1,32768,32,1.43761,373.447,0.833528
32768,4096,f16,smem,native,32,4,32768,128,1.42963,375.53,0.838178
32768,4096,f16,smem,native,32,16,32768,512,1.40286,382.697,0.854173
32768,4096,f16,smem,native,32,1,32768,32,1.44185,372.349,0.831077
32768,4096,f16,smem,native,32,4,32768,128,1.43436,374.294,0.835419
32768,4096,f16,smem,native,32,16,32768,512,1.40359,382.499,0.853731
32768,4096,f16,smem,native,32,1,32768,32,1.44428,371.722,0.829678
32768,4096,f16,smem,native,32,4,32768,128,1.43416,374.344,0.83553
32768,4096,f16,smem,native,32,16,32768,512,1.40451,382.248,0.853172
32768,4096,bf16,smem,native,32,1,32768,32,1.43743,373.494,0.833634
32768,4096,bf16,smem,native,32,4,32768,128,1.43331,374.567,0.836027
32768,4096,bf16,smem,native,32,16,32768,512,1.40221,382.875,0.85457
32768,4096,bf16,smem,native,32,1,32768,32,1.44101,372.565,0.831558
32768,4096,bf16,smem,native,32,4,32768,128,1.42532,376.666,0.840713
32768,4096,bf16,smem,native,32,16,32768,512,1.40378,382.446,0.853613
32768,4096,bf16,smem,native,32,1,32768,32,1.43748,373.482,0.833605
32768,4096,bf16,smem,native,32,4,32768,128,1.43788,373.375,0.833368
32768,4096,bf16,smem,native,32,16,32768,512,1.40243,382.815,0.854437
131072,4096,f16,smem,native,32,1,131072,32,5.74076,374.077,0.834933
131072,4096,f16,smem,native,32,4,131072,128,5.74846,373.576,0.833815
131072,4096,f16,smem,native,32,16,131072,512,5.62208,381.973,0.852558
131072,4096,f16,smem,native,32,1,131072,32,5.73212,374.64,0.836191
131072,4096,f16,smem,native,32,4,131072,128,5.74951,373.507,0.833662
131072,4096,f16,smem,native,32,16,131072,512,5.60645,383.038,0.854934
131072,4096,f16,smem,native,32,1,131072,32,5.73023,374.764,0.836467
131072,4096,f16,smem,native,32,4,131072,128,5.7326,374.609,0.836121
131072,4096,f16,smem,native,32,16,131072,512,5.60573,383.087,0.855044
131072,4096,bf16,smem,native,32,1,131072,32,5.73221,374.635,0.836178
131072,4096,bf16,smem,native,32,4,131072,128,5.72761,374.935,0.83685
131072,4096,bf16,smem,native,32,16,131072,512,5.61089,382.735,0.854258
131072,4096,bf16,smem,native,32,1,131072,32,5.7399,374.132,0.835057
131072,4096,bf16,smem,native,32,4,131072,128,5.72926,374.828,0.836609
131072,4096,bf16,smem,native,32,16,131072,512,5.6071,382.993,0.854835
131072,4096,bf16,smem,native,32,1,131072,32,5.72683,374.986,0.836963
131072,4096,bf16,smem,native,32,4,131072,128,5.73563,374.411,0.835679
131072,4096,bf16,smem,native,32,16,131072,512,5.62128,382.027,0.852678
2048,8192,f16,smem,native,32,1,2048,32,0.3406,197.031,0.43977
2048,8192,f16,smem,native,32,4,2048,128,0.178573,375.805,0.838791
2048,8192,f16,smem,native,32,16,2048,512,0.176047,381.198,0.850827
2048,8192,f16,smem,native,32,1,2048,32,0.340572,197.048,0.439807
2048,8192,f16,smem,native,32,4,2048,128,0.178861,375.202,0.837444
2048,8192,f16,smem,native,32,16,2048,512,0.172287,389.517,0.869396
2048,8192,f16,smem,native,32,1,2048,32,0.340641,197.008,0.439718
2048,8192,f16,smem,native,32,4,2048,128,0.175524,382.335,0.853365
2048,8192,f16,smem,native,32,16,2048,512,0.176227,380.809,0.849959
2048,8192,bf16,smem,native,32,1,2048,32,0.34422,194.96,0.435146
2048,8192,bf16,smem,native,32,4,2048,128,0.177087,378.959,0.84583
2048,8192,bf16,smem,native,32,16,2048,512,0.172359,389.355,0.869034
2048,8192,bf16,smem,native,32,1,2048,32,0.341014,196.792,0.439236
2048,8192,bf16,smem,native,32,4,2048,128,0.175474,382.444,0.853608
2048,8192,bf16,smem,native,32,16,2048,512,0.176319,380.611,0.849518
2048,8192,bf16,smem,native,32,1,2048,32,0.340928,196.842,0.439348
2048,8192,bf16,smem,native,32,4,2048,128,0.175398,382.608,0.853975
2048,8192,bf16,smem,native,32,16,2048,512,0.176226,380.812,0.849965
8192,8192,f16,smem,native,32,1,8192,32,1.29712,206.948,0.461904
8192,8192,f16,smem,native,32,4,8192,128,0.712063,376.983,0.84142
8192,8192,f16,smem,native,32,16,8192,512,0.704071,381.262,0.85097
8192,8192,f16,smem,native,32,1,8192,32,1.29319,207.576,0.463306
8192,8192,f16,smem,native,32,4,8192,128,0.710514,377.805,0.843254
8192,8192,f16,smem,native,32,16,8192,512,0.7025,382.114,0.852873
8192,8192,f16,smem,native,32,1,8192,32,1.29352,207.523,0.463188
8192,8192,f16,smem,native,32,4,8192,128,0.710848,377.627,0.842857
8192,8192,f16,smem,native,32,16,8192,512,0.702266,382.242,0.853158
8192,8192,bf16,smem,native,32,1,8192,32,1.29447,207.37,0.462847
8192,8192,bf16,smem,native,32,4,8192,128,0.712821,376.582,0.840525
8192,8192,bf16,smem,native,32,16,8192,512,0.702606,382.057,0.852745
8192,8192,bf16,smem,native,32,1,8192,32,1.29506,207.277,0.462639
8192,8192,bf16,smem,native,32,4,8192,128,0.710206,377.968,0.843619
8192,8192,bf16,smem,native,32,16,8192,512,0.709964,378.097,0.843907
8192,8192,bf16,smem,native,32,1,8192,32,1.29282,207.635,0.463439
8192,8192,bf16,smem,native,32,4,8192,128,0.705267,380.616,0.849528
8192,8192,bf16,smem,native,32,16,8192,512,0.702643,382.037,0.852699
32768,8192,f16,smem,native,32,1,32768,32,5.12156,209.651,0.467938
32768,8192,f16,smem,native,32,4,32768,128,2.85452,376.155,0.839572
32768,8192,f16,smem,native,32,16,32768,512,2.81566,381.346,0.851159
32768,8192,f16,smem,native,32,1,32768,32,5.12384,209.558,0.46773
32768,8192,f16,smem,native,32,4,32768,128,2.8517,376.527,0.840402
32768,8192,f16,smem,native,32,16,32768,512,2.81817,381.006,0.850399
32768,8192,f16,smem,native,32,1,32768,32,5.11705,209.836,0.468351
32768,8192,f16,smem,native,32,4,32768,128,2.85151,376.552,0.840458
32768,8192,f16,smem,native,32,16,32768,512,2.81441,381.516,0.851537
32768,8192,bf16,smem,native,32,1,32768,32,5.12135,209.66,0.467957
32768,8192,bf16,smem,native,32,4,32768,128,2.85066,376.665,0.84071
32768,8192,bf16,smem,native,32,16,32768,512,2.81669,381.207,0.850847
32768,8192,bf16,smem,native,32,1,32768,32,5.12768,209.401,0.46738
32768,8192,bf16,smem,native,32,4,32768,128,2.8514,376.566,0.840489
32768,8192,bf16,smem,native,32,16,32768,512,2.83382,378.902,0.845703
32768,8192,bf16,smem,native,32,1,32768,32,5.12063,209.689,0.468023
32768,8192,bf16,smem,native,32,4,32768,128,2.85187,376.504,0.840351
32768,8192,bf16,smem,native,32,16,32768,512,2.81743,381.107,0.850624
131072,8192,f16,smem,native,32,1,131072,32,20.3631,210.919,0.470768
131072,8192,f16,smem,native,32,4,131072,128,11.4095,376.439,0.840205
131072,8192,f16,smem,native,32,16,131072,512,11.2778,380.835,0.850018
131072,8192,f16,smem,native,32,1,131072,32,20.3467,211.089,0.471148
131072,8192,f16,smem,native,32,4,131072,128,11.4133,376.311,0.839921
131072,8192,f16,smem,native,32,16,131072,512,11.2735,380.977,0.850335
131072,8192,f16,smem,native,32,1,131072,32,20.3494,211.061,0.471085
131072,8192,f16,smem,native,32,4,131072,128,11.4234,375.98,0.839181
131072,8192,f16,smem,native,32,16,131072,512,11.2818,380.699,0.849713
131072,8192,bf16,smem,native,32,1,131072,32,20.3439,211.118,0.471212
131072,8192,bf16,smem,native,32,4,131072,128,11.4251,375.925,0.839057
131072,8192,bf16,smem,native,32,16,131072,512,11.2813,380.714,0.849748
131072,8192,bf16,smem,native,32,1,131072,32,20.3545,211.008,0.470967
131072,8192,bf16,smem,native,32,4,131072,128,11.4156,376.236,0.839753
131072,8192,bf16,smem,native,32,16,131072,512,11.2866,380.536,0.849349
131072,8192,bf16,smem,native,32,1,131072,32,20.3644,210.906,0.470738
131072,8192,bf16,smem,native,32,4,131072,128,11.412,376.357,0.840022
131072,8192,bf16,smem,native,32,16,131072,512,11.2806,380.739,0.849803
2048,16384,f16,smem,native,32,1,2048,32,1.04075,128.962,0.287842
2048,16384,f16,smem,native,32,4,2048,128,0.379228,353.923,0.789951
2048,16384,f16,smem,native,32,16,2048,512,0.351972,381.331,0.851124
2048,16384,f16,smem,native,32,1,2048,32,1.04253,128.742,0.287351
2048,16384,f16,smem,native,32,4,2048,128,0.383378,350.092,0.781401
2048,16384,f16,smem,native,32,16,2048,512,0.352239,381.041,0.850478
2048,16384,f16,smem,native,32,1,2048,32,1.04145,128.876,0.28765
2048,16384,f16,smem,native,32,4,2048,128,0.378961,354.173,0.790509
2048,16384,f16,smem,native,32,16,2048,512,0.351863,381.449,0.851387
2048,16384,bf16,smem,native,32,1,2048,32,1.04475,128.469,0.286741
2048,16384,bf16,smem,native,32,4,2048,128,0.379356,353.805,0.789686
2048,16384,bf16,smem,native,32,16,2048,512,0.352458,380.805,0.84995
2048,16384,bf16,smem,native,32,1,2048,32,1.04095,128.937,0.287786
2048,16384,bf16,smem,native,32,4,2048,128,0.378522,354.584,0.791426
2048,16384,bf16,smem,native,32,16,2048,512,0.352061,381.234,0.850908
2048,16384,bf16,smem,native,32,1,2048,32,1.04493,128.447,0.286691
2048,16384,bf16,smem,native,32,4,2048,128,0.378854,354.273,0.790732
2048,16384,bf16,smem,native,32,16,2048,512,0.352373,380.897,0.850155
8192,16384,f16,smem,native,32,1,8192,32,4.17273,128.662,0.287171
8192,16384,f16,smem,native,32,4,8192,128,1.47004,365.209,0.81514
8192,16384,f16,smem,native,32,16,8192,512,1.41627,379.073,0.846085
8192,16384,f16,smem,native,32,1,8192,32,4.17458,128.605,0.287043
8192,16384,f16,smem,native,32,4,8192,128,1.46948,365.347,0.815448
8192,16384,f16,smem,native,32,16,8192,512,1.41548,379.287,0.846562
8192,16384,f16,smem,native,32,1,8192,32,4.16267,128.973,0.287865
8192,16384,f16,smem,native,32,4,8192,128,1.47568,363.814,0.812026
8192,16384,f16,smem,native,32,16,8192,512,1.42049,377.947,0.843572
8192,16384,bf16,smem,native,32,1,8192,32,4.16958,128.759,0.287388
8192,16384,bf16,smem,native,32,4,8192,128,1.47305,364.461,0.813472
8192,16384,bf16,smem,native,32,16,8192,512,1.42826,375.893,0.838987
8192,16384,bf16,smem,native,32,1,8192,32,4.16974,128.754,0.287377
8192,16384,bf16,smem,native,32,4,8192,128,1.47569,363.81,0.812019
8192,16384,bf16,smem,native,32,16,8192,512,1.41892,378.367,0.844508
8192,16384,bf16,smem,native,32,1,8192,32,4.17505,128.59,0.287011
8192,16384,bf16,smem,native,32,4,8192,128,1.47253,364.591,0.81376
8192,16384,bf16,smem,native,32,16,8192,512,1.42359,377.125,0.841737
32768,16384,f16,smem,native,32,1,32768,32,16.6466,129.005,0.287936
32768,16384,f16,smem,native,32,4,32768,128,5.8415,367.626,0.820534
32768,16384,f16,smem,native,32,16,32768,512,5.68688,377.621,0.842843
32768,16384,f16,smem,native,32,1,32768,32,16.662,128.885,0.28767
32768,16384,f16,smem,native,32,4,32768,128,5.84883,367.164,0.819505
32768,16384,f16,smem,native,32,16,32768,512,5.70889,376.165,0.839594
32768,16384,f16,smem,native,32,1,32768,32,16.6375,129.075,0.288093
32768,16384,f16,smem,native,32,4,32768,128,5.83633,367.951,0.821261
32768,16384,f16,smem,native,32,16,32768,512,5.69901,376.817,0.84105
32768,16384,bf16,smem,native,32,1,32768,32,16.6574,128.921,0.287749
32768,16384,bf16,smem,native,32,4,32768,128,5.84014,367.711,0.820724
32768,16384,bf16,smem,native,32,16,32768,512,5.69435,377.125,0.841737
32768,16384,bf16,smem,native,32,1,32768,32,16.6621,128.885,0.287668
32768,16384,bf16,smem,native,32,4,32768,128,5.8444,367.443,0.820126
32768,16384,bf16,smem,native,32,16,32768,512,5.69198,377.282,0.842088
32768,16384,bf16,smem,native,32,1,32768,32,16.6608,128.894,0.28769
32768,16384,bf16,smem,native,32,4,32768,128,5.84518,367.394,0.820017
32768,16384,bf16,smem,native,32,16,32768,512,5.68693,377.617,0.842835
