rows,dim,dtype,kernel,acc,tpr,rpb,grid,block,ms,gbps,peak_frac
2048,2048,f16,smem,native,32,16,2048,512,0.0977989,171.548,0.334553
2048,2048,f16,smem,native,32,1,2048,32,0.183371,91.4931,0.17843
2048,2048,f16,smem,native,32,4,2048,128,0.086675,193.565,0.37749
2048,2048,f16,smem,native,32,16,2048,512,0.0977955,171.554,0.334565
2048,2048,f16,smem,native,32,1,2048,32,0.183477,91.4402,0.178327
2048,2048,f16,smem,native,32,4,2048,128,0.0867514,193.394,0.377157
2048,2048,f16,smem,native,32,16,2048,512,0.0977873,171.569,0.334593
2048,2048,bf16,smem,native,32,1,2048,32,0.184699,90.8355,0.177147
2048,2048,bf16,smem,native,32,4,2048,128,0.0876782,191.35,0.373171
2048,2048,bf16,smem,native,32,16,2048,512,0.101776,164.844,0.321478
2048,2048,bf16,smem,native,32,1,2048,32,0.184678,90.8455,0.177167
2048,2048,bf16,smem,native,32,4,2048,128,0.0878087,191.066,0.372616
2048,2048,bf16,smem,native,32,16,2048,512,0.101771,164.852,0.321494
2048,2048,bf16,smem,native,32,1,2048,32,0.184572,90.8981,0.177269
2048,2048,bf16,smem,native,32,4,2048,128,0.0878775,190.916,0.372324
2048,2048,bf16,smem,native,32,16,2048,512,0.101796,164.811,0.321415
8192,2048,f16,smem,native,32,1,8192,32,0.615315,109.064,0.212697
8192,2048,f16,smem,native,32,4,8192,128,0.262898,255.265,0.497819
8192,2048,f16,smem,native,32,16,8192,512,0.316841,211.806,0.413064
8192,2048,f16,smem,native,32,1,8192,32,0.615039,109.113,0.212793
8192,2048,f16,smem,native,32,4,8192,128,0.262916,255.248,0.497785
8192,2048,f16,smem,native,32,16,8192,512,0.316737,211.876,0.4132
8192,2048,f16,smem,native,32,1,8192,32,0.61495,109.129,0.212823
8192,2048,f16,smem,native,32,4,8192,128,0.26298,255.186,0.497663
8192,2048,f16,smem,native,32,16,8192,512,0.316661,211.927,0.413299
8192,2048,bf16,smem,native,32,1,8192,32,0.604462,111.022,0.216516
8192,2048,bf16,smem,native,32,4,8192,128,0.246335,272.429,0.531291
8192,2048,bf16,smem,native,32,16,8192,512,0.316771,211.853,0.413156
8192,2048,bf16,smem,native,32,1,8192,32,0.604326,111.048,0.216565
8192,2048,bf16,smem,native,32,4,8192,128,0.246506,272.24,0.530922
8192,2048,bf16,smem,native,32,16,8192,512,0.31675,211.867,0.413183
8192,2048,bf16,smem,native,32,1,8192,32,0.604388,111.036,0.216542
8192,2048,bf16,smem,native,32,4,8192,128,0.246494,272.254,0.53095
8192,2048,bf16,smem,native,32,16,8192,512,0.316828,211.815,0.413081
32768,2048,f16,smem,native,32,1,32768,32,2.32924,115.246,0.224753
32768,2048,f16,smem,native,32,4,32768,128,0.945437,283.927,0.553715
32768,2048,f16,smem,native,32,16,32768,512,1.15363,232.687,0.453786
32768,2048,f16,smem,native,32,1,32768,32,2.32915,115.251,0.224762
32768,2048,f16,smem,native,32,4,32768,128,0.945152,284.013,0.553882
32768,2048,f16,smem,native,32,16,32768,512,1.15352,232.71,0.453831
32768,2048,f16,smem,native,32,1,32768,32,2.32918,115.249,0.224759
32768,2048,f16,smem,native,32,4,32768,128,0.945184,284.003,0.553863
32768,2048,f16,smem,native,32,16,32768,512,1.15347,232.721,0.453852
32768,2048,bf16,smem,native,32,1,32768,32,2.25919,118.819,0.231721
32768,2048,bf16,smem,native,32,4,32768,128,0.843304,318.314,0.620776
32768,2048,bf16,smem,native,32,16,32768,512,1.13044,237.461,0.463097
32768,2048,bf16,smem,native,32,1,32768,32,2.25898,118.83,0.231743
32768,2048,bf16,smem,native,32,4,32768,128,0.843464,318.253,0.620658
32768,2048,bf16,smem,native,32,16,32768,512,1.13035,237.481,0.463135
32768,2048,bf16,smem,native,32,1,32768,32,2.25906,118.826,0.231735
32768,2048,bf16,smem,native,32,4,32768,128,0.843194,318.355,0.620856
32768,2048,bf16,smem,native,32,16,32768,512,1.13026,237.499,0.46317
131072,2048,f16,smem,native,32,1,131072,32,9.18562,116.894,0.227966
131072,2048,f16,smem,native,32,4,131072,128,3.66889,292.661,0.570747
131072,2048,f16,smem,native,32,16,131072,512,4.49958,238.632,0.46538
131072,2048,f16,smem,native,32,1,131072,32,9.18575,116.892,0.227963
131072,2048,f16,smem,native,32,4,131072,128,3.66894,292.658,0.570741
131072,2048,f16,smem,native,32,16,131072,512,4.49944,238.639,0.465394
131072,2048,f16,smem,native,32,1,131072,32,9.18565,116.893,0.227965
131072,2048,f16,smem,native,32,4,131072,128,3.66889,292.661,0.570748
131072,2048,f16,smem,native,32,16,131072,512,4.49942,238.64,0.465395
131072,2048,bf16,smem,native,32,1,131072,32,8.87717,120.955,0.235887
131072,2048,bf16,smem,native,32,4,131072,128,3.2296,332.469,0.648381
131072,2048,bf16,smem,native,32,16,131072,512,4.3892,244.633,0.477083
131072,2048,bf16,smem,native,32,1,131072,32,8.87672,120.962,0.235899
131072,2048,bf16,smem,native,32,4,131072,128,3.22984,332.445,0.648333
131072,2048,bf16,smem,native,32,16,131072,512,4.38948,244.617,0.477052
131072,2048,bf16,smem,native,32,1,131072,32,8.87705,120.957,0.235891
131072,2048,bf16,smem,native,32,4,131072,128,3.22975,332.454,0.648351
131072,2048,bf16,smem,native,32,16,131072,512,4.3894,244.622,0.477061
2048,4096,f16,smem,native,32,1,2048,32,0.528654,63.4714,0.123782
2048,4096,f16,smem,native,32,4,2048,128,0.202217,165.933,0.323603
2048,4096,f16,smem,native,32,16,2048,512,0.177273,189.281,0.369136
2048,4096,f16,smem,native,32,1,2048,32,0.531321,63.1529,0.123161
2048,4096,f16,smem,native,32,4,2048,128,0.202458,165.736,0.323217
2048,4096,f16,smem,native,32,16,2048,512,0.17744,189.103,0.368788
2048,4096,f16,smem,native,32,1,2048,32,0.527074,63.6618,0.124153
2048,4096,f16,smem,native,32,4,2048,128,0.202431,165.757,0.32326
2048,4096,f16,smem,native,32,16,2048,512,0.177493,189.046,0.368678
2048,4096,bf16,smem,native,32,1,2048,32,0.601355,55.7981,0.108817
2048,4096,bf16,smem,native,32,4,2048,128,0.2192,153.077,0.29853
2048,4096,bf16,smem,native,32,16,2048,512,0.171656,195.475,0.381216
2048,4096,bf16,smem,native,32,1,2048,32,0.601404,55.7935,0.108809
2048,4096,bf16,smem,native,32,4,2048,128,0.219183,153.088,0.298553
2048,4096,bf16,smem,native,32,16,2048,512,0.171588,195.553,0.381367
2048,4096,bf16,smem,native,32,1,2048,32,0.601482,55.7863,0.108794
2048,4096,bf16,smem,native,32,4,2048,128,0.219226,153.058,0.298495
2048,4096,bf16,smem,native,32,16,2048,512,0.171344,195.831,0.38191
8192,4096,f16,smem,native,32,1,8192,32,1.65764,80.969,0.157906
8192,4096,f16,smem,native,32,4,8192,128,0.590309,227.369,0.443414
8192,4096,f16,smem,native,32,16,8192,512,0.593167,226.273,0.441278
8192,4096,f16,smem,native,32,1,8192,32,1.65711,80.9949,0.157956
8192,4096,f16,smem,native,32,4,8192,128,0.590172,227.421,0.443517
8192,4096,f16,smem,native,32,16,8192,512,0.593066,226.312,0.441353
8192,4096,f16,smem,native,32,1,8192,32,1.65827,80.9386,0.157846
8192,4096,f16,smem,native,32,4,8192,128,0.590444,227.317,0.443313
8192,4096,f16,smem,native,32,16,8192,512,0.592865,226.388,0.441503
8192,4096,bf16,smem,native,32,1,8192,32,1.84719,72.6604,0.141702
8192,4096,bf16,smem,native,32,4,8192,128,0.620163,216.423,0.422069
8192,4096,bf16,smem,native,32,16,8192,512,0.544484,246.505,0.480733
8192,4096,bf16,smem,native,32,1,8192,32,1.84743,72.6509,0.141684
8192,4096,bf16,smem,native,32,4,8192,128,0.620443,216.326,0.421879
8192,4096,bf16,smem,native,32,16,8192,512,0.544387,246.548,0.480818
8192,4096,bf16,smem,native,32,1,8192,32,1.84672,72.679,0.141739
8192,4096,bf16,smem,native,32,4,8192,128,0.620476,216.314,0.421856
8192,4096,bf16,smem,native,32,16,8192,512,0.544424,246.532,0.480786
32768,4096,f16,smem,native,32,1,32768,32,6.41024,83.7521,0.163333
32768,4096,f16,smem,native,32,4,32768,128,2.20473,243.509,0.474891
32768,4096,f16,smem,native,32,16,32768,512,2.25932,237.625,0.463416
32768,4096,f16,smem,native,32,1,32768,32,6.41065,83.7467,0.163323
32768,4096,f16,smem,native,32,4,32768,128,2.20435,243.551,0.474972
32768,4096,f16,smem,native,32,16,32768,512,2.26002,237.552,0.463273
32768,4096,f16,smem,native,32,1,32768,32,6.41036,83.7505,0.16333
32768,4096,f16,smem,native,32,4,32768,128,2.20451,243.532,0.474937
32768,4096,f16,smem,native,32,16,32768,512,2.25938,237.619,0.463405
32768,4096,bf16,smem,native,32,1,32768,32,7.15779,75.0051,0.146275
32768,4096,bf16,smem,native,32,4,32768,128,2.30215,233.204,0.454794
32768,4096,bf16,smem,native,32,16,32768,512,2.04629,262.364,0.511662
32768,4096,bf16,smem,native,32,1,32768,32,7.15635,75.0202,0.146304
32768,4096,bf16,smem,native,32,4,32768,128,2.3021,233.21,0.454805
32768,4096,bf16,smem,native,32,16,32768,512,2.04669,262.312,0.51156
32768,4096,bf16,smem,native,32,1,32768,32,7.15693,75.0141,0.146293
32768,4096,bf16,smem,native,32,4,32768,128,2.30247,233.172,0.454732
32768,4096,bf16,smem,native,32,16,32768,512,2.04634,262.356,0.511647
131072,4096,f16,smem,native,32,1,131072,32,25.5086,84.1867,0.164181
131072,4096,f16,smem,native,32,4,131072,128,8.64454,248.421,0.48447
131072,4096,f16,smem,native,32,16,131072,512,8.92667,240.569,0.469158
131072,4096,f16,smem,native,32,1,131072,32,25.5091,84.1851,0.164178
131072,4096,f16,smem,native,32,4,131072,128,8.64366,248.446,0.48452
131072,4096,f16,smem,native,32,16,131072,512,8.92703,240.56,0.46914
131072,4096,f16,smem,native,32,1,131072,32,25.5069,84.1924,0.164192
131072,4096,f16,smem,native,32,4,131072,128,8.64418,248.431,0.48449
131072,4096,f16,smem,native,32,16,131072,512,8.92206,240.694,0.469401
131072,4096,bf16,smem,native,32,1,131072,32,28.4151,75.5754,0.147387
131072,4096,bf16,smem,native,32,4,131072,128,9.01088,238.321,0.464774
131072,4096,bf16,smem,native,32,16,131072,512,8.04809,266.832,0.520375
131072,4096,bf16,smem,native,32,1,131072,32,28.411,75.5862,0.147408
131072,4096,bf16,smem,native,32,4,131072,128,9.01086,238.322,0.464775
131072,4096,bf16,smem,native,32,16,131072,512,8.05203,266.701,0.52012
131072,4096,bf16,smem,native,32,1,131072,32,28.4278,75.5418,0.147322
131072,4096,bf16,smem,native,32,4,131072,128,9.01567,238.195,0.464527
131072,4096,bf16,smem,native,32,16,131072,512,8.05198,266.702,0.520123
2048,8192,f16,smem,native,32,1,2048,32,1.91541,35.0363,0.0683278
2048,8192,f16,smem,native,32,4,2048,128,0.598731,112.085,0.218589
2048,8192,f16,smem,native,32,16,2048,512,0.331615,202.37,0.394662
2048,8192,f16,smem,native,32,1,2048,32,1.91888,34.9729,0.0682042
2048,8192,f16,smem,native,32,4,2048,128,0.596907,112.428,0.219256
2048,8192,f16,smem,native,32,16,2048,512,0.331689,202.324,0.394573
2048,8192,f16,smem,native,32,1,2048,32,1.91271,35.0857,0.0684242
2048,8192,f16,smem,native,32,4,2048,128,0.598845,112.064,0.218547
2048,8192,f16,smem,native,32,16,2048,512,0.331649,202.349,0.394621
2048,8192,bf16,smem,native,32,1,2048,32,2.22286,30.1903,0.0588772
2048,8192,bf16,smem,native,32,4,2048,128,0.663464,101.149,0.197261
2048,8192,bf16,smem,native,32,16,2048,512,0.312195,214.958,0.419212
2048,8192,bf16,smem,native,32,1,2048,32,2.20741,30.4016,0.0592892
2048,8192,bf16,smem,native,32,4,2048,128,0.662515,101.294,0.197544
2048,8192,bf16,smem,native,32,16,2048,512,0.312338,214.86,0.419019
2048,8192,bf16,smem,native,32,1,2048,32,2.22268,30.1927,0.0588819
2048,8192,bf16,smem,native,32,4,2048,128,0.663419,101.156,0.197275
2048,8192,bf16,smem,native,32,16,2048,512,0.31234,214.858,0.419017
8192,8192,f16,smem,native,32,1,8192,32,6.62736,40.5041,0.0789912
8192,8192,f16,smem,native,32,4,8192,128,2.00192,134.089,0.2615
8192,8192,f16,smem,native,32,16,8192,512,1.19903,223.876,0.436604
8192,8192,f16,smem,native,32,1,8192,32,6.63389,40.4642,0.0789134
8192,8192,f16,smem,native,32,4,8192,128,2.00203,134.082,0.261486
8192,8192,f16,smem,native,32,16,8192,512,1.19908,223.867,0.436586
8192,8192,f16,smem,native,32,1,8192,32,6.62718,40.5053,0.0789933
8192,8192,f16,smem,native,32,4,8192,128,2.00193,134.088,0.261499
8192,8192,f16,smem,native,32,16,8192,512,1.19905,223.874,0.436598
8192,8192,bf16,smem,native,32,1,8192,32,7.64071,35.1323,0.068515
8192,8192,bf16,smem,native,32,4,8192,128,2.21168,121.371,0.236699
8192,8192,bf16,smem,native,32,16,8192,512,1.08802,246.719,0.481152
8192,8192,bf16,smem,native,32,1,8192,32,7.64093,35.1313,0.068513
8192,8192,bf16,smem,native,32,4,8192,128,2.21157,121.378,0.23671
8192,8192,bf16,smem,native,32,16,8192,512,1.08807,246.708,0.481129
8192,8192,bf16,smem,native,32,1,8192,32,7.64139,35.1291,0.0685089
8192,8192,bf16,smem,native,32,4,8192,128,2.21149,121.382,0.236719
8192,8192,bf16,smem,native,32,16,8192,512,1.08814,246.692,0.481099
32768,8192,f16,smem,native,32,1,32768,32,25.7971,41.6226,0.0811723
32768,8192,f16,smem,native,32,4,32768,128,7.70683,139.323,0.271708
32768,8192,f16,smem,native,32,16,32768,512,4.66711,230.065,0.448674
32768,8192,f16,smem,native,32,1,32768,32,25.8002,41.6176,0.0811627
32768,8192,f16,smem,native,32,4,32768,128,7.70681,139.324,0.271709
32768,8192,f16,smem,native,32,16,32768,512,4.66764,230.039,0.448623
32768,8192,f16,smem,native,32,1,32768,32,25.7972,41.6224,0.0811721
32768,8192,f16,smem,native,32,4,32768,128,7.70674,139.325,0.271712
32768,8192,f16,smem,native,32,16,32768,512,4.66782,230.031,0.448606
32768,8192,bf16,smem,native,32,1,32768,32,29.6606,36.2009,0.0705991
32768,8192,bf16,smem,native,32,4,32768,128,8.50416,126.261,0.246234
32768,8192,bf16,smem,native,32,16,32768,512,4.18701,256.446,0.500121
32768,8192,bf16,smem,native,32,1,32768,32,29.6571,36.2052,0.0706074
32768,8192,bf16,smem,native,32,4,32768,128,8.50363,126.269,0.246249
32768,8192,bf16,smem,native,32,16,32768,512,4.1869,256.453,0.500134
32768,8192,bf16,smem,native,32,1,32768,32,29.6678,36.1922,0.070582
32768,8192,bf16,smem,native,32,4,32768,128,8.50421,126.26,0.246232
32768,8192,bf16,smem,native,32,16,32768,512,4.18691,256.452,0.500133
131072,8192,f16,smem,native,32,1,131072,32,102.417,41.9362,0.081784
131072,8192,f16,smem,native,32,4,131072,128,30.4878,140.875,0.274734
131072,8192,f16,smem,native,32,16,131072,512,18.5384,231.68,0.451822
131072,8192,f16,smem,native,32,1,131072,32,102.424,41.9331,0.081778
131072,8192,f16,smem,native,32,4,131072,128,30.4865,140.881,0.274746
131072,8192,f16,smem,native,32,16,131072,512,18.5382,231.682,0.451826
131072,8192,f16,smem,native,32,1,131072,32,102.425,41.9328,0.0817773
131072,8192,f16,smem,native,32,4,131072,128,30.4847,140.889,0.274762
131072,8192,f16,smem,native,32,16,131072,512,18.5378,231.687,0.451836
131072,8192,bf16,smem,native,32,1,131072,32,117.751,36.4749,0.0711332
131072,8192,bf16,smem,native,32,4,131072,128,33.6074,127.798,0.249232
131072,8192,bf16,smem,native,32,16,131072,512,16.5821,259.013,0.505126
131072,8192,bf16,smem,native,32,1,131072,32,117.746,36.4765,0.0711365
131072,8192,bf16,smem,native,32,4,131072,128,33.6061,127.803,0.249242
131072,8192,bf16,smem,native,32,16,131072,512,16.5823,259.009,0.50512
131072,8192,bf16,smem,native,32,1,131072,32,117.74,36.4785,0.0711403
131072,8192,bf16,smem,native,32,4,131072,128,33.6063,127.802,0.24924
131072,8192,bf16,smem,native,32,16,131072,512,16.5825,259.006,0.505113
2048,16384,f16,smem,native,32,1,2048,32,7.49627,17.9046,0.0349176
2048,16384,f16,smem,native,32,4,2048,128,2.19113,61.2551,0.11946
2048,16384,f16,smem,native,32,16,2048,512,0.753934,178.023,0.347181
2048,16384,f16,smem,native,32,1,2048,32,7.4965,17.9041,0.0349165
2048,16384,f16,smem,native,32,4,2048,128,2.19116,61.2543,0.119458
2048,16384,f16,smem,native,32,16,2048,512,0.754046,177.997,0.347129
2048,16384,f16,smem,native,32,1,2048,32,7.49685,17.9032,0.0349148
2048,16384,f16,smem,native,32,4,2048,128,2.19092,61.261,0.119471
2048,16384,f16,smem,native,32,16,2048,512,0.754301,177.937,0.347012
2048,16384,bf16,smem,native,32,1,2048,32,9.80133,13.6938,0.0267057
2048,16384,bf16,smem,native,32,4,2048,128,2.37324,56.5547,0.110293
2048,16384,bf16,smem,native,32,16,2048,512,0.777354,172.66,0.336721
2048,16384,bf16,smem,native,32,1,2048,32,9.80951,13.6824,0.0266834
2048,16384,bf16,smem,native,32,4,2048,128,2.37319,56.5558,0.110295
2048,16384,bf16,smem,native,32,16,2048,512,0.777142,172.707,0.336813
2048,16384,bf16,smem,native,32,1,2048,32,9.79284,13.7057,0.0267289
2048,16384,bf16,smem,native,32,4,2048,128,2.37323,56.5549,0.110293
2048,16384,bf16,smem,native,32,16,2048,512,0.777518,172.623,0.33665
8192,16384,f16,smem,native,32,1,8192,32,28.0161,19.1629,0.0373715
8192,16384,f16,smem,native,32,4,8192,128,8.12004,66.1168,0.128941
8192,16384,f16,smem,native,32,16,8192,512,2.83989,189.046,0.368678
8192,16384,f16,smem,native,32,1,8192,32,28.0226,19.1585,0.0373629
8192,16384,f16,smem,native,32,4,8192,128,8.12218,66.0993,0.128907
8192,16384,f16,smem,native,32,16,8192,512,2.83892,189.111,0.368804
8192,16384,f16,smem,native,32,1,8192,32,28.0156,19.1633,0.0373722
8192,16384,f16,smem,native,32,4,8192,128,8.1196,66.1204,0.128948
8192,16384,f16,smem,native,32,16,8192,512,2.83953,189.07,0.368725
8192,16384,bf16,smem,native,32,1,8192,32,37.8266,14.1929,0.0276791
8192,16384,bf16,smem,native,32,4,8192,128,8.79234,61.0612,0.119082
8192,16384,bf16,smem,native,32,16,8192,512,2.90928,184.537,0.359885
8192,16384,bf16,smem,native,32,1,8192,32,37.8529,14.1831,0.0276598
8192,16384,bf16,smem,native,32,4,8192,128,8.79208,61.063,0.119085
8192,16384,bf16,smem,native,32,16,8192,512,2.90883,184.566,0.359941
8192,16384,bf16,smem,native,32,1,8192,32,37.8441,14.1864,0.0276663
8192,16384,bf16,smem,native,32,4,8192,128,8.79023,61.0758,0.11911
8192,16384,bf16,smem,native,32,16,8192,512,2.9086,184.581,0.359969
32768,16384,f16,smem,native,32,1,32768,32,109.794,19.5592,0.0381444
32768,16384,f16,smem,native,32,4,32768,128,31.749,67.6393,0.13191
32768,16384,f16,smem,native,32,16,32768,512,11.1653,192.336,0.375094
32768,16384,f16,smem,native,32,1,32768,32,109.789,19.56,0.038146
32768,16384,f16,smem,native,32,4,32768,128,31.7491,67.6392,0.13191
32768,16384,f16,smem,native,32,16,32768,512,11.1637,192.363,0.375146
32768,16384,f16,smem,native,32,1,32768,32,109.787,19.5604,0.0381467
32768,16384,f16,smem,native,32,4,32768,128,31.7493,67.6387,0.131909
32768,16384,f16,smem,native,32,16,32768,512,11.1655,192.331,0.375084
32768,16384,bf16,smem,native,32,1,32768,32,149.586,14.3562,0.0279975
32768,16384,bf16,smem,native,32,4,32768,128,34.3661,62.4884,0.121865
32768,16384,bf16,smem,native,32,16,32768,512,11.4261,187.945,0.36653
32768,16384,bf16,smem,native,32,1,32768,32,149.582,14.3566,0.0279982
32768,16384,bf16,smem,native,32,4,32768,128,34.366,62.4886,0.121865
32768,16384,bf16,smem,native,32,16,32768,512,11.4256,187.953,0.366546
32768,16384,bf16,smem,native,32,1,32768,32,149.658,14.3493,0.027984
32768,16384,bf16,smem,native,32,4,32768,128,34.365,62.4905,0.121869
32768,16384,bf16,smem,native,32,16,32768,512,11.4226,188.004,0.366645
